Disease_Trait,Diversity_Trait,N_Microbes,Compartment,Package,Model,pVal,R_Squared,Adj_R_Squared,x_Trait_Slope_95CI,Intercept_95CI,Parameters,Estimated_Parameter_95CI,AIC,AICc,Minimum_AIC,Minimum_AICc
perc_bbd,mucus_weighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.568693013,0.00862505,-0.017463765,3.834477618,0.0568380232459874 + 2.1087333691049 - -1.8112666308951,"lambda=1,delta=1,kappa=ML",0.0273181856991249 -/+ 0.407891738774872,0.803995401,1.128319726,Model_3l_AIC,Model_3l_AICc
perc_bbd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data)",0.909519686,0.000344311,-0.025962417,0.0129351056329296 + 2.07306488473008 - -1.84693511526992,0.0153084565540242 + 2.13501988439416 - -1.78498011560584,"lambda=1,delta=1,kappa=1",NA,-49.34478505,-49.02046073,,
perc_bbd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.928925273,0.000212122,-0.026098085,0.00544980870781431 + 2.02069468906452 - -1.89930531093548,0.00976751610171359 + 1.97468390620017 - -1.94531609379983,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.312943292466694,-81.91392479,-81.58960047,,
perc_bbd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.91898374,0.000275823,-0.026032708,0.0107601098830313 + 2.06508711902059 - -1.85491288097941,0.0115860128359301 + 2.03279744969814 - -1.88720255030186,"lambda=l,delta=ML,kappa=1",3 -/+ 1.97707573242271,-57.86275505,-57.53843073,,
perc_bbd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.916834987,0.0002907,-0.026017439,3.91314679,0.0249881947624141 + 2.02461963109711 - -1.89538036890289,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.499543770928475,-64.17243232,-63.848108,Model_3l_AIC,Model_3l_AICc
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data)",0.104050702,0.068026053,0.043500422,3.895307271,0.0236593266328459 + 2.1286437657369 - -1.7913562342631,"lambda=1,delta=1,kappa=1",NA,-52.14902695,-51.82470263,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.202146449,0.042448091,0.017249357,3.895390124,0.022206440289248 + 1.9760113080666 - -1.9439886919334,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.258882313701346,-83.64045289,-83.31612856,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.11574083,0.063834909,0.039198986,3.895736507,0.0204967725714394 + 2.02951548853166 - -1.89048451146834,"lambda=l,delta=ML,kappa=1",3 -/+ 1.95611573049692,-60.49025815,-60.16593383,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.900813474,0.000414106,-0.025890786,0.00257515870029915 + 1.98052420961448 - -1.93947579038552,0.0240851648206136 + 2.02458139259978 - -1.89541860740022,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.53540812484945,-64.1773703,-63.85304597,Model_3l_AIC,Model_3l_AICc
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data)",0.104050702,0.068026053,0.043500422,3.895307271,0.0236593266328459 + 2.1286437657369 - -1.7913562342631,"lambda=1,delta=1,kappa=1",NA,-52.14902695,-51.82470263,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.202146449,0.042448091,0.017249357,3.895390124,0.022206440289248 + 1.9760113080666 - -1.9439886919334,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.258882313701346,-83.64045289,-83.31612856,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.11574083,0.063834909,0.039198986,3.895736507,0.0204967725714394 + 2.02951548853166 - -1.89048451146834,"lambda=l,delta=ML,kappa=1",3 -/+ 1.95611573049692,-60.49025815,-60.16593383,,
perc_wd,mucus_unweighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.900813474,0.000414106,-0.025890786,0.00257515870029915 + 1.98052420961448 - -1.93947579038552,0.0240851648206136 + 2.02458139259978 - -1.89541860740022,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.53540812484945,-64.1773703,-63.85304597,Model_3l_AIC,Model_3l_AICc
perc_wd,mucus_weighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data)",0.05300523,0.094993823,0.071177871,0.0738409339173259 + 1.9969728961635 - -1.9230271038365,0.00723141726845376 + 2.3805447593892 - -1.5394552406108,"lambda=1,delta=1,kappa=1",NA,20.9519588,21.27628312,,
perc_wd,mucus_weighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.249100795,0.03479798,0.009397927,0.0518162912465586 + 2.00426970404689 - -1.91573029595311,3.919002882,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.625168907745004,-15.80870574,-15.48438142,,
perc_wd,mucus_weighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.063790156,0.087538211,0.063526059,0.0716806619749832 + 1.99754211348122 - -1.92245788651878,0.0081580888686693 + 2.13313771311458 - -1.78686228688542,"lambda=l,delta=ML,kappa=1",3 -/+ 1.96270375331319,12.51275969,12.83708402,,
perc_wd,mucus_weighted_unifrac_ordination_PC3,581844,mucus,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.908918308,0.000348923,-0.025957685,0.00530640999855489 + 2.00607534303081 - -1.91392465696919,0.0501648217914281 + 2.10983756224215 - -1.81016243775785,"lambda=1,delta=1,kappa=ML",0.0321976002847651 -/+ 0.443969706978249,1.137745704,1.462070028,Model_3l_AIC,Model_3l_AICc
perc_dis,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.256754943,0.033712159,0.008283532,0.00885351170167838 + 1.96768924570424 - -1.95231075429576,0.0308874992009874 + 2.34370210509967 - -1.57629789490033,"lambda=1,delta=1,kappa=1",NA,13.7268479,14.05117223,,
perc_dis,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.234541568,0.036976905,0.011634192,0.00863557390355399 + 1.96714911821406 - -1.95285088178594,0.0181457178967698 + 1.99971257746463 - -1.92028742253537,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.576146395012794,-11.8098274,-11.48550308,,
perc_dis,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.256695366,0.033720461,0.008292052,0.0087597524601903 + 1.96760684686842 - -1.95239315313158,0.0218061675504238 + 2.11999431073928 - -1.80000568926072,"lambda=l,delta=ML,kappa=1",3 -/+ 1.94550295015736,5.453122768,5.777447093,,
perc_dis,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.387126528,0.019745532,-0.006050639,0.00581038837111676 + 1.966641227593 - -1.953358772407,0.0367871297428398 + 2.11585685127876 - -1.80414314872124,"lambda=1,delta=1,kappa=ML",0.0547781915265219 -/+ 0.608614507021376,1.938682845,2.26300717,Model_3l_AIC,Model_3l_AICc
perc_dis,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.043318912,0.103139417,0.079537822,0.0071851515976205 + 1.96343711664233 - -1.95656288335767,3.885346408,"lambda=1,delta=1,kappa=1",NA,-50.6883326,-50.36400828,,
perc_dis,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.002251454,0.220241846,0.199721895,0.00682978644868567 + 1.96208470865391 - -1.95791529134609,3.883443155,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.205005397997834,-110.3986203,-110.074296,,
perc_dis,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.038246996,0.108172047,0.084702891,0.0071655753005561 + 1.96333766144231 - -1.95666233855769,3.885787569,"lambda=l,delta=ML,kappa=1",3 -/+ 2.11274524848301,-60.44914529,-60.12482096,,
perc_dis,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.000378706,0.28592162,0.267130084,0.00804632529307501 + 1.96206279101671 - -1.95793720898329,3.884477165,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.197935459609273,-90.96391082,-90.63958649,Model_3l_AIC,Model_3l_AICc
perc_bbd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.858018146,0.000853008,-0.025440334,3.898977628,3.913750276,"lambda=1,delta=1,kappa=1",NA,-46.36827331,-46.04394899,,
perc_bbd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.754777942,0.002597974,-0.023649448,3.90484371,3.907142111,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.226876958222516,-100.5518158,-100.2274915,,
perc_bbd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.838856507,0.001102061,-0.025184727,3.898066449,3.914905021,"lambda=l,delta=ML,kappa=1",3 -/+ 2.09180812578215,-55.91397032,-55.589646,,
perc_bbd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.619330886,0.006559337,-0.019583838,3.892403027,3.916659972,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.269116942455864,-77.75664667,-77.43232235,Model_3l_AIC,Model_3l_AICc
perc_bbd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.801902012,0.001676945,-0.024594714,0.0635277123294873 + 2.21144762777954 - -1.70855237222046,0.0563252611244182 + 2.34989936367562 - -1.57010063632438,"lambda=1,delta=1,kappa=1",NA,15.03145449,15.35577882,,
perc_bbd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.361533131,0.021954511,-0.003783528,0.13595843386824 + 2.10720819856026 - -1.81279180143974,0.0326276752986511 + 1.99563470294483 - -1.92436529705517,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.577905684009088,-11.1906759,-10.86635158,,
perc_bbd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.773999644,0.002196144,-0.024061852,0.067793496152952 + 2.19441662938653 - -1.72558337061347,0.045900672856115 + 2.12257666537932 - -1.79742333462068,"lambda=l,delta=ML,kappa=1",3 -/+ 1.94783035608248,6.737264769,7.061589094,,
perc_bbd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.704457052,0.003829006,-0.02238602,0.0581326863927603 + 2.11210816733134 - -1.80789183266866,0.0540338476966636 + 2.11188468152542 - -1.80811531847458,"lambda=1,delta=1,kappa=ML",0.0253293835760333 -/+ 0.578235796065856,2.569211363,2.893535688,Model_3l_AIC,Model_3l_AICc
perc_wd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.373351177,0.020908752,-0.004856807,0.0592799920487211 + 2.02580575335201 - -1.89419424664799,0.0467804664422805 + 2.34563333031266 - -1.57436666968734,"lambda=1,delta=1,kappa=1",NA,14.25337118,14.5776955,,
perc_wd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.673429061,0.004724815,-0.021466638,3.894213601,0.0565915751681502 + 2.00088221061687 - -1.91911778938313,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.570536199188033,-10.49215247,-10.16782815,,
perc_wd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.409943009,0.017940898,-0.007902763,0.0544589614619616 + 2.0253618417006 - -1.8946381582994,0.0374684043031452 + 2.12004783739904 - -1.79995216260096,"lambda=l,delta=ML,kappa=1",3 -/+ 1.92922716531093,6.101055647,6.425379971,,
perc_wd,tissue_weighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.746794184,0.002775742,-0.023467002,0.0203063656681277 + 2.02243775973773 - -1.89756224026227,0.0543995126640194 + 2.11294242162092 - -1.80705757837908,"lambda=1,delta=1,kappa=ML",0.0328664352910279 -/+ 0.598250094431724,2.612990189,2.937314513,Model_3l_AIC,Model_3l_AICc
perc_wd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.150342006,0.053665441,0.0287619,3.875935104,0.00364637126007907 + 2.13590842879631 - -1.78409157120369,"lambda=1,delta=1,kappa=1",NA,-48.54050305,-48.21617872,,
perc_wd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.73002603,0.003170343,-0.023062016,3.913154854,3.908388397,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.220192887114446,-100.5747768,-100.2504525,,
perc_wd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.170508766,0.048851571,0.023821349,3.878957388,0.00480461221481797 + 2.03193721239322 - -1.88806278760678,"lambda=l,delta=ML,kappa=1",3 -/+ 2.07046883198628,-57.87326962,-57.54894529,,
perc_wd,tissue_unweighted_unifrac_ordination_PC3,581844,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.589091628,0.007749461,-0.018362395,3.907576466,3.917065708,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.294031037710738,-77.80459468,-77.48027036,Model_3l_AIC,Model_3l_AICc
perc_dis,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.931434345,0.000187384,-0.024807932,3.919642853,0.0123321505335974 + 2.16599218083222 - -1.75400781916778,"lambda=1,delta=1,kappa=1",NA,-40.3565132,-40.0488209,,
perc_dis,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.984565066,9.47E-06,-0.024990289,4.91735433545665e-05 + 1.96252594916865 - -1.95747405083135,0.0109638900233402 + 1.98310020962609 - -1.93689979037391,"lambda=ML,delta=1,kappa=1",0.1626128749759 -/+ 0.763714015178743,-96.36811019,-96.06041788,,
perc_dis,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.933704705,0.000175153,-0.024820469,3.919664157,0.0174398890320557 + 2.04444400296136 - -1.87555599703864,"lambda=l,delta=ML,kappa=1",3 -/+ 2.09509501218785,-49.98024654,-49.67255423,,
perc_dis,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.775817486,0.002050791,-0.022897939,3.919328291,3.916793854,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.288288457948628,-85.02271108,-84.71501877,Model_3l_AIC,Model_3l_AICc
perc_dis,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.927966006,0.000206871,-0.024787957,3.918520392,0.0267473527017293 + 2.77219730571563 - -1.14780269428437,"lambda=1,delta=1,kappa=1",NA,74.88351411,75.19120641,,
perc_dis,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.466887335,0.013310203,-0.011357042,3.913777796,0.0634603597688418 + 2.00594251939304 - -1.91405748060696,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.449223248942406,2.489322384,2.797014692,,
perc_dis,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.914418863,0.000292315,-0.024700377,3.918302195,0.0201238017406 + 2.29042874935655 - -1.62957125064345,"lambda=l,delta=ML,kappa=1",3 -/+ 2.15757135122421,64.62115706,64.92884937,,
perc_dis,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.538702933,0.009521844,-0.01524011,3.915273269,0.0432073785360483 + 2.13266530204213 - -1.78733469795787,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.125634824103809,14.07425412,14.38194643,Model_3l_AIC,Model_3l_AICc
perc_bbd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.910182052,0.000322096,-0.024669852,3.861785313,0.0276227184048628 + 2.77186926932606 - -1.14813073067394,"lambda=1,delta=1,kappa=1",NA,74.87867341,75.18636572,,
perc_bbd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.764629037,0.002266732,-0.0226766,3.867228229,0.0492367818965059 + 2.00152793555721 - -1.91847206444279,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.458024019616907,2.956793851,3.264486159,,
perc_bbd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.931575519,0.000186611,-0.024808724,3.879532961,0.0188074266906245 + 2.29032460700778 - -1.62967539299222,"lambda=l,delta=ML,kappa=1",3 -/+ 2.15685595572668,64.62559769,64.93329,,
perc_bbd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.453446033,0.014126367,-0.010520474,0.129526656633262 + 2.13108996748519 - -1.78891003251481,0.0166297774527411 + 2.13020602453987 - -1.78979397546013,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.121580644585414,13.8785498,14.1862421,Model_3l_AIC,Model_3l_AICc
perc_bbd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.4044431,0.017441242,-0.007122727,0.108646014519997 + 2.08893605266309 - -1.83106394733691,3.919384071,"lambda=1,delta=1,kappa=1",NA,-41.0876379,-40.77994559,,
perc_bbd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.031518415,0.110461219,0.08822275,0.113746717215172 + 2.01103714866504 - -1.90896285133496,3.914895571,"lambda=ML,delta=1,kappa=1",0.0682220554508336 -/+ 0.687034433073784,-101.0315862,-100.7238939,,
perc_bbd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.367929014,0.020311508,-0.004180704,0.107887087911014 + 2.07847109285298 - -1.84152890714702,0.00305557231014478 + 2.04355856911532 - -1.87644143088468,"lambda=l,delta=ML,kappa=1",3 -/+ 2.10786198762196,-50.83475566,-50.52706335,,
perc_bbd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.054480356,0.089354404,0.066588264,0.0997520274473729 + 2.01035104063377 - -1.90964895936623,3.907601129,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.250162348692849,-88.86775178,-88.56005947,Model_3l_AIC,Model_3l_AICc
perc_wd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.184431731,0.043610907,0.019701179,3.874243835,0.0235788348347269 + 2.16115133907779 - -1.75884866092221,"lambda=1,delta=1,kappa=1",NA,-42.22144114,-41.91374883,,
perc_wd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.292819891,0.027623681,0.003314273,3.897426266,0.0195992604605638 + 1.98280277422439 - -1.93719722577561,"lambda=ML,delta=1,kappa=1",0.168029854220534 -/+ 0.791848783800468,-97.54390874,-97.23621643,,
perc_wd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.195394505,0.041549074,0.017587801,3.876403695,0.0294904070993521 + 2.04202767312713 - -1.87797232687287,"lambda=l,delta=ML,kappa=1",3 -/+ 2.08516883606116,-51.75523999,-51.44754768,,
perc_wd,skeleton_unweighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.083587409,0.072978498,0.049802961,3.881889018,0.00111753821293182 + 2.01057459062821 - -1.90942540937179,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.274877219363327,-88.11918721,-87.81149491,Model_3l_AIC,Model_3l_AICc
perc_wd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.354233806,0.021490874,-0.002971854,0.126646775655423 + 2.09511997058192 - -1.82488002941808,3.906663395,"lambda=1,delta=1,kappa=1",NA,73.97974664,74.28743895,,
perc_wd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.432522416,0.015473497,-0.009139666,3.863909566,0.0663250432941623 + 2.00688953066451 - -1.91311046933549,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.418276938047349,2.397137296,2.704829604,,
perc_wd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.388173727,0.018673593,-0.005859568,0.114371392646285 + 2.09109321570453 - -1.82890678429547,3.899019672,"lambda=l,delta=ML,kappa=1",3 -/+ 2.14646018509992,63.84172997,64.14942228,,
perc_wd,skeleton_weighted_unifrac_ordination_PC3,581844,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.858877919,0.000799965,-0.024180036,0.0130307139876782 + 2.03281637672684 - -1.88718362327316,0.0229027418138293 + 2.13147225364085 - -1.78852774635915,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.129572289780385,14.44247578,14.75016809,Model_3l_AIC,Model_3l_AICc
