"","host_genus_id","Huang_Roy_tree_name.x","host_clade_sensu_fukami_numeric","host_clade_sensu_fukami","taxonomy_string_to_family","taxonomy_string_to_order","taxonomy_string_to_subclass","taxonomy_string_to_class","complex_robust","functional_group_sensu_darling","genus_in_australia","genus_in_curacao","genus_in_france","genus_in_panama","genus_in_saudiarabia","genus_in_singapore","genus_in_atlantic","genus_in_indian","genus_in_pacific","genus_in_caribbean","genus_in_coralsea","genus_in_easternindian","genus_in_easternpacific","genus_in_redsea","genus_in_southchinasea","genus_in_tasmansea","genus_in_westernindian","genus_in_aquariumdeep","genus_in_inshore","genus_in_midshelf","genus_in_offshore","genus_in_turfcontact","Unknown_disease_FRRP","Black_band_disease_FRRP","Dark_spots_FRRP","Red_band_FRRP","White_band_FRRP","White_plague_FRRP","White_spot_FRRP","Yellow_band_FRRP","Algal_infection_HICORDIS","Algal_overgrowth_HICORDIS","Black_band_disease_HICORDIS","Bleaching_HICORDIS","Ciliates_HICORDIS","Corallophila_huysmansii_HICORDIS","Cyanobacteria_HICORDIS","Discoloration_HICORDIS","Endolithic_fungal_infection_HICORDIS","Endolithic_hypermycosis_HICORDIS","Gear_entanglement_HICORDIS","Growth_anomalies_HICORDIS","Macroalgal_overgrowth_HICORDIS","No_Disease_HICORDIS","Pigmentation_response_HICORDIS","Predation_HICORDIS","Recently_denuded_skeleton_HICORDIS","Swollen_patches_HICORDIS","Tissue_loss_HICORDIS","Trematodiasis_HICORDIS","White_syndrome_HICORDIS","Total_diseased_Lamb_et_al","Total_compromised_or_bleached_Lamb_et_al","White_syndrome_Lamb_et_al","Black_band_disease_Lamb_et_al","Brown_band_Lamb_et_al","Skeletal_eroding_band_Lamb_et_al","Growth_anomalies_Lamb_et_al","n_samples_tissue","faith_pd_tissue","observed_features_tissue","gini_index_tissue","dominance_tissue","simpson_e_tissue","most_abundant_domain_tissue","most_abundant_phylum_tissue","most_abundant_class_tissue","most_abundant_order_tissue","most_abundant_family_tissue","most_abundant_genus_tissue","n_samples_skeleton","faith_pd_skeleton","observed_features_skeleton","gini_index_skeleton","dominance_skeleton","simpson_e_skeleton","most_abundant_domain_skeleton","most_abundant_phylum_skeleton","most_abundant_class_skeleton","most_abundant_order_skeleton","most_abundant_family_skeleton","most_abundant_genus_skeleton","n_samples_mucus","faith_pd_mucus","observed_features_mucus","gini_index_mucus","dominance_mucus","simpson_e_mucus","most_abundant_domain_mucus","most_abundant_phylum_mucus","most_abundant_class_mucus","most_abundant_order_mucus","most_abundant_family_mucus","most_abundant_genus_mucus","n_samples_all","faith_pd_all","observed_features_all","gini_index_all","dominance_all","simpson_e_all","most_abundant_domain_all","most_abundant_phylum_all","most_abundant_class_all","most_abundant_order_all","most_abundant_family_all","most_abundant_genus_all","Huang_Roy_tree_name.y"
"47","Porites","POR_Porites_cylindrica","3","III","Cnidaria_Anthozoa_Scleractinia_Poritidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Weedy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,128.820015388688,336.5,0.886784641068447,0.0682255,0.0492418166132421,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Candidatus Portiera",4,138.879639898781,404.25,0.855921751615219,0.014855,0.203735669249644,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus",2,52.5952001347344,123,0.765919491525424,0.114413,0.216609332209729,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",10,118.014657070322,320.7,0.942139784946237,0.0557696,0.146001374096032,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Candidatus Portiera","POR_Porites_panamensis"
"48","Porites","POR_Porites_cylindrica","3","III","Cnidaria_Anthozoa_Scleractinia_Poritidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Weedy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.381,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","POR_Porites_porites"
"49","Porites","POR_Porites_cylindrica","3","III","Cnidaria_Anthozoa_Scleractinia_Poritidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Weedy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.016,0.008,0,0,0,0,0,0.008,0,0,0,0.008,0,0.8,0.136,0.008,0,0,0.016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","POR_Porites_rus"
"50","Porites","POR_Porites_cylindrica","3","III","Cnidaria_Anthozoa_Scleractinia_Poritidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Weedy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.048076923076923,0.105769230769231,0,0,0,0,0,0.009615384615385,0.009615384615385,0,0,0,0,0.692307692307692,0.086538461538462,0.009615384615385,0,0,0.028846153846154,0.009615384615385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","POR_Porites_solida"
"51","Pachyseris","AGA_Pachyseris","4","IV","Cnidaria_Anthozoa_Scleractinia_Agariciidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Generalist",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295151089248068,0.108222066057625,0.005621925509487,0.0119465917076599,0,0.011243851018974,0.000702740688685875,8,42.6039516090068,91.125,0.943055025996534,0.09294275,0.19436212999749,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium",9,49.5234037076522,115.333333333333,0.954460002593025,0.0868486666666667,0.178527832825482,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",8,42.0015781149118,92.25,0.951240069084629,0.1592545,0.174701437295831,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",25,45.4555895071056,101,0.980962118309859,0.11344104,0.178486625558525,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas","AGA_Pachyseris"
"52","Galaxea","OCU_Galaxea_astreata","5","V","Cnidaria_Anthozoa_Scleractinia_Euphylliidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364963503649635,0.10650298606503,0.0202388852023889,0.00033178500331785,0,0.0159256801592568,0,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","OCU_Galaxea"
"53","Galaxea","OCU_Galaxea_astreata","5","V","Cnidaria_Anthozoa_Scleractinia_Euphylliidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,115.279219016201,310.166666666667,0.912319153308673,0.157696,0.102197411976948,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__",7,83.6531391708849,218.142857142857,0.924699866903283,0.163320285714286,0.205572910108743,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__",7,60.3861797776431,148.285714285714,0.933959135823145,0.154962285714286,0.179426840591119,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales","D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Phormidiaceae","D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Phormidiaceae;D_5__Trichodesmium IMS101",20,84.3839074999208,219.65,0.970009728363866,0.1587694,0.165630485710663,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__","OCU_Galaxea_astreata"
"54","Galaxea","OCU_Galaxea_astreata","5","V","Cnidaria_Anthozoa_Scleractinia_Euphylliidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Stress-tolerant",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,102.610965570532,264.75,0.940702720905172,0.091308,0.123163784104737,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Microbacterium",6,104.636829265495,274.5,0.910363973313566,0.041684,0.199059123850765,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae","D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus",9,40.4370091053435,76.3333333333333,0.950774715660543,0.132506666666667,0.213929284627537,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",23,78.9675226468913,193.695652173913,0.975078239278871,0.0954788695652174,0.178356538438533,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium","OCU_Galaxea_fascicularis"
"55","Acropora","ACR_Acropora_humilis","6","VI","Cnidaria_Anthozoa_Scleractinia_Acroporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Competitive",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91304347826087,0.043478260869565,0.043478260869565,0,0,0,0,0,0.0322835456949548,0.108321599065838,0.00497990864443452,0.00614761136106055,0.00546072741010406,0.0144932513651819,0.00103032592643473,5,24.8398870603044,44.2,0.91945641025641,0.1416136,0.190915766928527,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",3,31.3213240835512,60.3333333333333,0.894675052410901,0.136018666666667,0.173142168637494,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",3,19.47490938605,34.3333333333333,0.888688888888889,0.249417333333333,0.19032825006307,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas",11,24.7917374091815,46.0909090909091,0.956624401913875,0.171813636363636,0.187559069845861,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas","ACR_Acropora"
"56","Acropora","ACR_Acropora_humilis","6","VI","Cnidaria_Anthozoa_Scleractinia_Acroporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Competitive",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.948,0,0,0,2.212,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","ACR_Acropora_cervicornis"
"57","Acropora","ACR_Acropora_humilis","6","VI","Cnidaria_Anthozoa_Scleractinia_Acroporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Competitive",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.016073478760046,0,0.035017221584386,0,0,0.001722158438576,0.003444316877153,0,0,0,0.013777267508611,0.001148105625718,0.897244546498278,0.001722158438576,0.001722158438576,0.001148105625718,0,0.02353616532721,0,0.003444316877153,NA,NA,NA,NA,NA,NA,NA,4,15.362937521836,26.25,0.892176056338028,0.266394,0.217332596018686,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",4,26.3379798021542,42.75,0.921278625954198,0.2463855,0.134906767520095,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas",2,21.7836458510999,43.5,0.833652777777778,0.118696,0.194862654158455,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",10,20.8534583884919,37.3,0.957211711711712,0.2303354,0.175399042265776,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas","ACR_Acropora_cytherea"
"58","Acropora","ACR_Acropora_humilis","6","VI","Cnidaria_Anthozoa_Scleractinia_Acroporidae","Cnidaria_Anthozoa_Scleractinia","Cnidaria_Anthozoa_Hexacorallia","Cnidaria_Anthozoa","complex","Competitive",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,69.7875969338084,205,0.569356097560975,0.01632,0.298900047824008,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",1,80.8204244400084,205,0.547141463414634,0.027588,0.176817775137299,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter",1,29.6360785683149,75,0.6944,0.06031,0.221079975681203,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium",3,60.9678175773927,166.333333333333,0.846581871345029,0.0345113333333333,0.229425151741515,"D_0__Bacteria","D_0__Bacteria;D_1__Proteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium","ACR_Acropora_humilis"
