Disease_Trait,Diversity_Trait,N_Microbes,Compartment,Package,Model,pVal,R_Squared,Adj_R_Squared,x_Trait_Slope_95CI,Intercept_95CI,Parameters,Estimated_Parameter_95CI,AIC,AICc,Minimum_AIC,Minimum_AICc
percent_diseased,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.07171318,0.139954091,0.100861095,-4.724416672,200.905226908629 + 173.126346759263 - 169.206346759263,"lambda=1,delta=1,kappa=1",NA,309.0005938,309.5720224,,
percent_diseased,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.090961026,0.124383319,0.084582561,-3.046986417,171.25539681087 + 31.1345257442286 - 27.2145257442286,"lambda=ML,delta=1,kappa=1",0.0193453937860062 -/+ 0.699132829357813,292.344279,292.9157076,,
percent_diseased,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.070852206,0.140745109,0.101688068,-4.579796759,203.203361466663 + 81.1257458030359 - 77.2057458030359,"lambda=l,delta=ML,kappa=1",3 -/+ 1.53923017015466,303.1619748,303.7334033,,
percent_diseased,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.042775773,0.173679878,0.136119872,-4.483420956,201.820350854517 + 85.3684941798113 - 81.4484941798113,"lambda=1,delta=1,kappa=ML",0.0949990136202657 -/+ 0.727375254625476,301.3153568,301.8867854,Model_3l_AIC,Model_3l_AICc
percent_diseased,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.338767525,0.041654888,-0.001906254,0.00290799263923581 + 1.96297378759431 - -1.95702621240569,0.892664124036252 + 2.07141302278979 - -1.84858697721021,"lambda=1,delta=1,kappa=1",NA,-43.1824588,-42.61103023,,
percent_diseased,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.880463553,0.001051004,-0.044355768,0.000541013113986383 + 1.96355603369406 - -1.95644396630594,0.909676109177807 + 1.98494316308706 - -1.93505683691294,"lambda=ML,delta=1,kappa=1",1e-06 -/+ NA,-44.43537886,-43.86395028,,
percent_diseased,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.386665462,0.034244101,-0.009653894,0.00269585759893788 + 1.96305229429425 - -1.95694770570575,0.895632496680994 + 2.01396624003485 - -1.90603375996515,"lambda=l,delta=ML,kappa=1",3 -/+ 0.93021594313895,-46.80316037,-46.23173179,,
percent_diseased,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.331027474,0.042981,-0.000519864,0.00287602844477875 + 1.96289336923416 - -1.95710663076584,0.893785332365897 + 2.08769867124006 - -1.83230132875994,"lambda=1,delta=1,kappa=ML",1.22255676472886 -/+ 2.06853532125205,-43.41739044,-42.84596187,Model_3d_AIC,Model_3d_AICc
percent_diseased,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.000815694,0.405781265,0.378771323,0.0372147461614609 + 1.96960131890321 - -1.95039868109679,0.0541279987720419 + 2.3197136405517 - -1.6002863594483,"lambda=1,delta=1,kappa=1",NA,13.07661561,13.64804418,,
percent_diseased,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.000150726,0.486761722,0.46343271,0.0343297718142795 + 1.96751555203999 - -1.95248444796001,0.102517693044656 + 2.02695732255288 - -1.89304267744712,"lambda=ML,delta=1,kappa=1",0.106551465175456 -/+ 0.603473169814768,-7.286044506,-6.714615935,,
percent_diseased,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.000629774,0.418888611,0.392474457,0.0370022168622878 + 1.96929173511977 - -1.95070826488023,0.0475582739952046 + 2.12428298174198 - -1.79571701825802,"lambda=l,delta=ML,kappa=1",3 -/+ 1.66654946820501,6.631964727,7.203393298,,
percent_diseased,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",6.13E-05,0.525629194,0.504066885,0.038975634753028 + 1.96789407219368 - -1.95210592780632,0.0496571385760698 + 2.12117394782194 - -1.79882605217806,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.605360582952917,4.025337737,4.596766308,Model_3l_AIC,Model_3l_AICc
percent_black_band_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.257792177,0.05780091,0.014973679,-130.9874946,170.537196717742 + 179.772800918651 - 175.852800918651,"lambda=1,delta=1,kappa=1",NA,311.1901337,311.7615623,,
percent_black_band_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.111442321,0.111113231,0.070709287,-127.0581025,164.498591479328 + 34.2551315442718 - 30.3351315442718,"lambda=ML,delta=1,kappa=1",0.109049930342451 -/+ 0.727428242626586,293.1720451,293.7434737,,
percent_black_band_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.236602699,0.063048789,0.020460098,-130.2362062,176.249344454536 + 82.1837435930506 - 78.2637435930506,"lambda=l,delta=ML,kappa=1",3 -/+ 1.56095252272986,305.2395492,305.8109778,,
percent_black_band_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.05892209,0.152810389,0.11430177,-155.0724267,167.277998911997 + 81.019872880155 - 77.099872880155,"lambda=1,delta=1,kappa=ML",0.0436205008099962 -/+ 0.647392073209742,302.0230475,302.5944761,Model_3l_AIC,Model_3l_AICc
percent_black_band_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.590346092,0.013384885,-0.031461257,0.0400307273949585 + 2.03327379882119 - -1.88672620117881,0.903650540278237 + 2.07219745143675 - -1.84780254856325,"lambda=1,delta=1,kappa=1",NA,-42.48472951,-41.91330094,,
percent_black_band_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.544917412,0.016897036,-0.027789462,0.0422647345785456 + 2.02873232565322 - -1.89126767434678,0.9059411622951 + 1.98122882874268 - -1.93877117125732,"lambda=ML,delta=1,kappa=1",1e-06 -/+ NA,-44.81913557,-44.247707,,
percent_black_band_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.589499345,0.013445561,-0.031397823,0.0398358448871073 + 2.03275012692636 - -1.88724987307364,0.904610264350668 + 2.01293185794407 - -1.90706814205593,"lambda=l,delta=ML,kappa=1",3 -/+ 0.98919522282117,-46.2917828,-45.72035423,,
percent_black_band_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.561079702,0.015585948,-0.029160146,0.0440924994647273 + 2.03470947295252 - -1.88529052704748,0.903391868248529 + 2.09016339939776 - -1.82983660060224,"lambda=1,delta=1,kappa=ML",1.23698477189172 -/+ 2.12994876039542,-42.73723202,-42.16580345,Model_3d_AIC,Model_3d_AICc
percent_black_band_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.993353458,3.23E-06,-0.045451172,3.917451543,0.268846624681637 + 2.42314518612706 - -1.49685481387294,"lambda=1,delta=1,kappa=1",NA,25.56872506,26.14015363,,
percent_black_band_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.718538861,0.006021815,-0.039159012,3.844965441,0.291159982367314 + 2.02348041058826 - -1.89651958941174,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.447888912127038,7.758684881,8.330113452,,
percent_black_band_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.966448173,8.23E-05,-0.045368537,3.907771412,0.259106072325625 + 2.16912846646512 - -1.75087153353488,"lambda=l,delta=ML,kappa=1",3 -/+ 1.5588775388116,19.65749791,20.22892648,,
percent_black_band_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.952403255,0.000165653,-0.045281363,3.905441958,0.283222275592847 + 2.21395696244954 - -1.70604303755046,"lambda=1,delta=1,kappa=ML",0.201817732187667 -/+ 0.990370741843378,21.63616723,22.2075958,Model_3l_AIC,Model_3l_AICc
percent_white_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.535706232,0.017676291,-0.026974787,-17.75632854,159.37209865639 + 183.191016447732 - 179.271016447732,"lambda=1,delta=1,kappa=1",NA,312.1910368,312.7624654,,
percent_white_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.620510536,0.011334303,-0.033605047,-13.61610199,162.243156861589 + 83.6657412654102 - 79.7457412654102,"lambda=l,delta=ML,kappa=1",3 -/+ 1.50083073114129,306.5289502,307.1003788,,
percent_white_disease,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.716527076,0.006111826,-0.039064909,13.8775758028979 + 39.6898892191759 - 35.7698892191759,148.15839282337 + 92.2603437995718 - 88.3403437995718,"lambda=1,delta=1,kappa=ML",0.131229006377873 -/+ 0.787866706771882,305.7039653,306.2753939,Model_3l_AIC,Model_3l_AICc
percent_white_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.167608081,0.084723183,0.043119691,0.0292623171813181 + 1.980505599592 - -1.939494400408,0.898266404750841 + 2.06786955103051 - -1.85213044896949,"lambda=1,delta=1,kappa=1",NA,-44.28601249,-43.71458392,,
percent_white_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.255626325,0.058313917,0.015510004,0.034898342584905 + 1.98989925946254 - -1.93010074053746,0.89387954418891 + 1.98406157146789 - -1.93593842853211,"lambda=ML,delta=1,kappa=1",1e-06 -/+ NA,-45.8521408,-45.28071223,,
percent_white_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.185310966,0.07833193,0.036437927,0.029642664400079 + 1.98167822668046 - -1.93832177331954,0.898749367010436 + 2.01072561106711 - -1.90927438893289,"lambda=l,delta=ML,kappa=1",3 -/+ 0.93577993025495,-47.92458345,-47.35315488,,
percent_white_disease,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.145070812,0.09399823,0.052816331,0.0271951148453046 + 1.978000486493 - -1.941999513507,0.899031172964833 + 2.08779743155098 - -1.83220256844902,"lambda=1,delta=1,kappa=ML",1.27575190730505 -/+ 2.03351611356736,-44.71200441,-44.14057584,Model_3d_AIC,Model_3d_AICc
percent_white_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.743026756,0.004985397,-0.04024254,0.0291049057183797 + 2.04766368333817 - -1.87233631666183,0.257392339534373 + 2.42115414089408 - -1.49884585910592,"lambda=1,delta=1,kappa=1",NA,25.44885373,26.0202823,,
percent_white_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.476615846,0.023279942,-0.021116424,3.854425586,0.31446950883656 + 2.03287536358029 - -1.88712463641971,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.4325864521124,7.338320518,7.909749089,,
percent_white_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.812539687,0.002611705,-0.042724127,0.0212414548071812 + 2.04849994953549 - -1.87150005046451,0.248463841274003 + 2.1670840057984 - -1.7529159942016,"lambda=l,delta=ML,kappa=1",3 -/+ 1.54598553957874,19.59670953,20.1681381,,
percent_white_disease,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.946068022,0.000212752,-0.045232123,3.913119084,0.283532872795569 + 2.21352659340098 - -1.70647340659902,"lambda=1,delta=1,kappa=ML",0.198458821522106 -/+ 1.00305199515643,21.63512834,22.20655691,Model_3l_AIC,Model_3l_AICc
percent_skeletal_eroding_band,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.079700797,0.133036904,0.09362949,-35.68399556,174.965104184859 + 172.265621439052 - 168.345621439052,"lambda=1,delta=1,kappa=1",NA,309.1928492,309.7642777,,
percent_skeletal_eroding_band,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.112249891,0.110642472,0.070217129,-28.9452804,161.380138478321 + 27.6208788856195 - 23.7008788856195,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.534340804617395,292.626842,293.1982705,,
percent_skeletal_eroding_band,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.087905822,0.12661979,0.086920689,-34.85153462,178.272378738922 + 78.6758317946366 - 74.7558317946366,"lambda=l,delta=ML,kappa=1",3 -/+ 1.49528898655525,303.5533038,304.1247323,,
percent_skeletal_eroding_band,observed_features_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.214893016,0.069015603,0.02669813,-27.21879172,169.361890892501 + 98.8178053753169 - 94.8978053753169,"lambda=1,delta=1,kappa=ML",0.279890336727174 -/+ 0.91372334947097,304.2507996,304.8222282,Model_3l_AIC,Model_3l_AICc
percent_skeletal_eroding_band,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.754778029,0.00452612,-0.040722693,0.0045043629355715 + 1.97424209768436 - -1.94575790231564,0.906701115450501 + 2.07252811376859 - -1.84747188623141,"lambda=1,delta=1,kappa=1",NA,-42.27019648,-41.69876791,,
percent_skeletal_eroding_band,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.425094968,0.029147186,-0.014982488,0.0141961023026161 + 1.97746771763194 - -1.94253228236806,0.901718370931875 + 1.98256339414299 - -1.93743660585701,"lambda=ML,delta=1,kappa=1",1e-06 -/+ NA,-45.12007118,-44.54864261,,
percent_skeletal_eroding_band,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.728585734,0.00558344,-0.039617313,0.00523510380833703 + 1.97489522974183 - -1.94510477025817,0.907769134280232 + 2.01263561160543 - -1.90736438839457,"lambda=l,delta=ML,kappa=1",3 -/+ 0.996746493365892,-46.10127835,-45.52984978,,
percent_skeletal_eroding_band,gini_index_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.761394518,0.004278157,-0.040981927,0.00404829674136604 + 1.97316744947331 - -1.94683255052669,0.907700058669425 + 2.08804042390489 - -1.83195957609511,"lambda=1,delta=1,kappa=ML",1.20619488148911 -/+ 2.07251558631094,-42.46670401,-41.89527544,Model_3d_AIC,Model_3d_AICc
percent_skeletal_eroding_band,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data)",0.792759828,0.003204492,-0.042104394,0.015540276167337 + 2.01843469841592 - -1.90156530158408,0.259120984914143 + 2.42169788588092 - -1.49830211411908,"lambda=1,delta=1,kappa=1",NA,25.49177119,26.06319976,,
percent_skeletal_eroding_band,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.734472171,0.00533514,-0.039876899,0.0180621100437819 + 2.01258024715834 - -1.90741975284166,0.266807181830399 + 2.02791893856816 - -1.89208106143184,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.45326447395468,7.775259188,8.346687759,,
percent_skeletal_eroding_band,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.804192833,0.002854041,-0.042470775,0.0146885487077511 + 2.01853515949438 - -1.90146484050562,0.248377093513208 + 2.16684702242321 - -1.75315297757679,"lambda=l,delta=ML,kappa=1",3 -/+ 1.55654371735812,19.59087752,20.16230609,,
percent_skeletal_eroding_band,dominance_tissue,415583,tissue,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.974122037,4.89E-05,-0.045403392,3.917734238,0.283036637236873 + 2.21558985643153 - -1.70441014356847,"lambda=1,delta=1,kappa=ML",0.200160850835975 -/+ 0.998763905013444,21.6389951,22.21042367,Model_3l_AIC,Model_3l_AICc
percent_diseased,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.17931538,0.08041947,0.038620354,-2.799218037,216.090881877191 + 183.447905057903 - 179.527905057903,"lambda=1,delta=1,kappa=1",NA,311.8111446,312.3825731,,
percent_diseased,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.306130442,0.047527215,0.004232998,-0.163758673,181.927402204605 + 29.299432194015 - 25.379432194015,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.712961545000294,291.5399291,292.1113576,,
percent_diseased,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.181206806,0.079752808,0.03792339,-2.553599899,210.223015575766 + 84.8514104453738 - 80.9314104453738,"lambda=l,delta=ML,kappa=1",3 -/+ 1.66242295491319,305.3693863,305.9408149,,
percent_diseased,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.053930579,0.158592534,0.12034674,-2.656075768,223.113936347192 + 67.8942437254685 - 63.9742437254685,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.27746948472512,292.6939304,293.265359,Model_3l_AIC,Model_3l_AICc
percent_diseased,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.336870027,0.04197638,-0.001570149,0.00515756488413223 + 1.96525314003966 - -1.95474685996034,0.865387435561259 + 2.15680901624487 - -1.76319098375513,"lambda=1,delta=1,kappa=1",NA,-15.87095915,-15.29953058,,
percent_diseased,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.611773411,0.011906459,-0.033006884,0.00226677412182033 + 1.96440255329304 - -1.95559744670696,0.87362309566162 + 1.99088092358948 - -1.92911907641052,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.62365181406424,-34.18551292,-33.61408435,,
percent_diseased,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.360481062,0.038134229,-0.005586942,0.00478030407580675 + 1.9651185144401 - -1.9548814855599,0.870412740137858 + 2.05049814738269 - -1.86950185261731,"lambda=l,delta=ML,kappa=1",3 -/+ 1.59902861822023,-21.98856614,-21.41713757,,
percent_diseased,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.344174361,0.040751358,-0.002850853,0.0040782383516329 + 1.96421847830374 - -1.95578152169626,0.879766973803905 + 2.04612903268847 - -1.87387096731153,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.51263188517696,-26.05326952,-25.48184094,Model_3l_AIC,Model_3l_AICc
percent_diseased,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.116437068,0.108256173,0.067722363,0.00664630020537976 + 1.96406688914348 - -1.95593311085652,0.0804924761185117 + 2.11236609826911 - -1.80763390173089,"lambda=1,delta=1,kappa=1",NA,-28.15644547,-27.5850169,,
percent_diseased,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.121680116,0.105389942,0.064725848,0.00518913455586102 + 1.96322330126366 - -1.95677669873634,0.114478714291456 + 1.98260927089426 - -1.93739072910574,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.500647515674144,-49.15088548,-48.57945691,,
percent_diseased,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.110592741,0.111612276,0.071231016,0.00654558599405378 + 1.96393715473665 - -1.95606284526335,0.0815410688594109 + 2.0296110587936 - -1.8903889412064,"lambda=l,delta=ML,kappa=1",3 -/+ 1.66410824304632,-34.58405098,-34.01262241,,
percent_diseased,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.01468825,0.24170544,0.207237506,0.00752332702597111 + 1.96284102043143 - -1.95715897956857,0.0705026511047243 + 2.01800535737974 - -1.90199464262026,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.274598797119342,-45.02820601,-44.45677744,Model_3l_AIC,Model_3l_AICc
percent_black_band_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.447250597,0.026499497,-0.017750526,-89.74617719,190.874223778833 + 187.29396290574 - 183.37396290574,"lambda=1,delta=1,kappa=1",NA,313.1786818,313.7501104,,
percent_black_band_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.059727424,0.151922928,0.11337397,-138.3351088,184.072462747619 + 24.0923498114045 - 20.1723498114045,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.470018724395719,288.7537687,289.3251973,,
percent_black_band_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.372872396,0.036247595,-0.007559332,-98.99838722,189.811674376051 + 84.2805287029074 - 80.3605287029074,"lambda=l,delta=ML,kappa=1",3 -/+ 1.71468149183714,306.4779967,307.0494253,,
percent_black_band_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.122478065,0.104964952,0.06428154,-103.7092967,193.858856060417 + 67.2760957128352 - 63.3560957128352,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.295233815887431,294.1768144,294.748243,Model_3l_AIC,Model_3l_AICc
percent_black_band_disease,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.414125484,0.030533701,-0.013532949,0.10682128042358 + 2.08832848717981 - -1.83167151282019,0.879715253250595 + 2.15649764909069 - -1.76350235090931,"lambda=1,delta=1,kappa=1",NA,-15.58600044,-15.01457187,,
percent_black_band_disease,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.260946201,0.057062801,0.014202019,0.0966853780510053 + 2.04379426631185 - -1.87620573368815,0.869820841890631 + 1.9858808953756 - -1.9341191046244,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.52112757312561,-35.30817739,-34.73674882,,
percent_black_band_disease,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.418707767,0.029948176,-0.014145089,0.0998995964971581 + 2.08121731882946 - -1.83878268117054,0.881708621076652 + 2.04819583101396 - -1.87180416898604,"lambda=l,delta=ML,kappa=1",3 -/+ 1.61728169373697,-21.78517605,-21.21374748,,
percent_black_band_disease,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.550504904,0.016435795,-0.028271669,0.0521050514360262 + 2.04593587222142 - -1.87406412777858,0.899288735002203 + 2.04376790958434 - -1.87623209041566,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.521162293635307,-25.45248702,-24.88105845,Model_3l_AIC,Model_3l_AICc
percent_black_band_disease,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.849083206,0.001682293,-0.043695785,0.0201201046986481 + 2.06449668466003 - -1.85550331533997,0.115877547785571 + 2.12000619445234 - -1.79999380554766,"lambda=1,delta=1,kappa=1",NA,-25.44702144,-24.87559287,,
percent_black_band_disease,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.563596861,0.015388028,-0.029367062,0.0386326199844977 + 2.0258845967996 - -1.8941154032004,0.132695515760365 + 1.98034927247036 - -1.93965072752964,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.431331601481495,-46.85025287,-46.2788243,,
percent_black_band_disease,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.797227291,0.00306499,-0.042250238,0.0255792376773966 + 2.0583547051709 - -1.8616452948291,0.114579917379503 + 2.03156134981738 - -1.88843865018262,"lambda=l,delta=ML,kappa=1",3 -/+ 1.65453039659488,-31.81739557,-31.24596699,,
percent_black_band_disease,dominance_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.883263856,0.001002012,-0.044406987,0.00974509562908942 + 2.02560253207485 - -1.89439746792515,0.114649088272069 + 2.023947532425 - -1.896052467575,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.41778091372576,-38.41186553,-37.84043696,Model_3l_AIC,Model_3l_AICc
percent_white_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.006588806,0.290374856,0.258119167,-86.16757527,211.707588209157 + 159.908297892246 - 155.988297892246,"lambda=1,delta=1,kappa=1",NA,305.5908064,306.162235,,
percent_white_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=ML,kappa=1,delta=1)",0.562768644,0.015452966,-0.029299172,-16.2454516,173.679381528838 + 29.5767443563125 - 25.6567443563125,"lambda=ML,delta=1,kappa=1",1e-06 -/+ 0.660344051717297,292.3348124,292.9062409,,
percent_white_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=1,delta=ML)",0.011720726,0.255634455,0.221799657,-80.34094387,208.101746832505 + 73.6901849543308 - 69.7701849543308,"lambda=l,delta=ML,kappa=1",3 -/+ 1.41915901259978,300.2787443,300.8501729,,
percent_white_disease,observed_features_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data, lambda=1,kappa=ML,delta=1)",0.20942484,0.070626107,0.028381839,-35.74302389,193.000229481494 + 68.5933209618807 - 64.6733209618807,"lambda=1,delta=1,kappa=ML",1e-06 -/+ 0.51076022099653,295.0803724,295.651801,Model_3l_AIC,Model_3l_AICc
percent_white_disease,gini_index_skeleton,415583,skeleton,caper,"pgls(x_trait~y_trait, data=comp.data)",0.038044774,0.181276637,0.144061938,0.0756241297699486 + 1.9942646834748 - -1.9257353165252,0.866285611037135 + 2.1402491073741 - -1.7797508926259,"lambda=1,delta=1,kappa=1",NA,-19.64198748,-19.07055891,,
