Reef_Name,Year,Sector,Country,Season,Group.Code,Trip.code,Benthic_Category,Genus,TotalCorals,Total_diseased_Lamb_et_al,Total_compromised_or_bleached_Lamb_et_al,TotalHealthy,White_syndrome_Lamb_et_al,Black_band_disease_Lamb_et_al,Brown_band_Lamb_et_al,Skeletal_eroding_band_Lamb_et_al,Growth_anomalies_Lamb_et_al,Atramentous_necrosis_Lamb_et_al,Region,Lat,Long,Impact,Growth,Family,Impact_binary
Bait Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACBush,Acropora,105,0,0,105,0,0,0,0,0,0,GBR,-19.8111,149.0637,Control,Branching,Acroporiidae,0
Bait Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACBush,Acropora,7,0,0,7,0,0,0,0,0,0,GBR,-19.8111,149.0637,Control,Branching,Acroporiidae,0
Hardy Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACBush,Acropora,50,1,1,48,0,0,1,0,0,0,GBR,-19.7425,149.1826,Pontoon,Branching,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACBush,Acropora,44,0,0,44,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACBush,Acropora,24,0,1,23,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Acroporiidae,1
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACClump,Acropora,38,0,0,38,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Branching,Acroporiidae,0
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACClump,Acropora,17,0,0,17,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Branching,Acroporiidae,0
Milln Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACClump,Acropora,21,0,2,19,0,0,0,0,0,0,GBR,-16.7298,146.2677,Control,Branching,Acroporiidae,0
Moore Reef Sunlovers,2009,CAIRNS,Australia,WINTER,HC,BN,ACClump,Acropora,55,0,1,54,0,0,0,0,0,0,GBR,-16.8883,146.1922,Pontoon,Branching,Acroporiidae,1
Norman Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACClump,Acropora,2,0,1,1,0,0,0,0,0,0,GBR,-16.4254,145.9914,Pontoon,Branching,Acroporiidae,1
GK4,2013,KEPPELS,Australia,FALL,HC,CR,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-23.1817,150.9915,BLUE,Branching,Acroporiidae,1
GK7,2013,KEPPELS,Australia,FALL,HC,CR,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-23.1911,150.9637,BLUE,Branching,Acroporiidae,1
H2,2013,KEPPELS,Australia,FALL,HC,CR,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-23.2007,150.9732,GREEN,Branching,Acroporiidae,0
Agincourt 1,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-16.0567,145.8667,Control,Branching,Acroporiidae,0
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACClump,Acropora,51,0,2,49,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Branching,Acroporiidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACClump,Acropora,19,0,0,19,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Branching,Acroporiidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACClump,Acropora,8,0,0,8,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Branching,Acroporiidae,0
C1,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.6786,146.5518,GREEN,Branching,Acroporiidae,0
C2,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.6712,146.5496,GREEN,Branching,Acroporiidae,0
C3,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.6749,146.54399999999998,GREEN,Branching,Acroporiidae,0
C4,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.6536,146.5415,BLUE,Branching,Acroporiidae,1
C6,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-18.6858,146.5607,BLUE,Branching,Acroporiidae,1
OE3,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.6256,146.503,GREEN,Branching,Acroporiidae,0
OE5,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.5917,146.5003,GREEN,Branching,Acroporiidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,3,0,0,3,0,0,0,0,0,0,GBR,-18.6026,146.4853,GREEN,Branching,Acroporiidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Branching,Acroporiidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Branching,Acroporiidae,0
OS6,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5592,146.4913,GREEN,Branching,Acroporiidae,0
PE1,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5925,146.4897,BLUE,Branching,Acroporiidae,1
PE2,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5547,146.5009,BLUE,Branching,Acroporiidae,1
PE3,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5547,146.5022,BLUE,Branching,Acroporiidae,1
PE4,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,6,2,0,4,0,0,0,2,0,0,GBR,-18.5505,146.5021,BLUE,Branching,Acroporiidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,6,0,1,5,0,0,0,0,0,0,GBR,-18.5401,146.5011,BLUE,Branching,Acroporiidae,1
PE6,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-18.5381,146.4924,BLUE,Branching,Acroporiidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.5573,146.4867,BLUE,Branching,Acroporiidae,1
PS5,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,4,0,2,2,0,0,0,0,0,0,GBR,-18.5379,146.4859,BLUE,Branching,Acroporiidae,1
PS6,2012,PALMS,Australia,SUMMER,HC,CH,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.5366,146.487,BLUE,Branching,Acroporiidae,1
14 Veranus,2011,WA,Australia,SUMMER,HC,CG,ACClump,Acropora,2,1,0,1,0,0,0,1,0,0,Western Australia,-20.6285,115.5834,Low,Branching,Acroporiidae,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,ACClump,Acropora,6,1,0,5,0,0,0,1,0,0,Western Australia,-20.9019,115.4623,Moderate,Branching,Acroporiidae,1
28 East Dugong,2011,WA,Australia,SUMMER,HC,CG,ACClump,Acropora,7,0,2,5,0,0,0,0,0,0,Western Australia,-20.9077,115.4627,Moderate,Branching,Acroporiidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,ACClump,Acropora,2,1,0,1,0,0,1,1,0,0,Western Australia,-20.8603,115.4916,High,Branching,Acroporiidae,1
8 Stephenson's Point,2011,WA,Australia,SUMMER,HC,CG,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.4659,115.5473,Low,Branching,Acroporiidae,0
B6,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,6,0,0,6,0,0,0,0,0,0,GBR,-20.1558,149.0264,GREEN,Branching,Acroporiidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Branching,Acroporiidae,0
DU1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,10,0,0,10,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Branching,Acroporiidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.1439,148.9461,BLUE,Branching,Acroporiidae,1
HB2,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.1305,148.9461,BLUE,Branching,Acroporiidae,1
HB3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.0918,148.9516,BLUE,Branching,Acroporiidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.0702,148.9613,BLUE,Branching,Acroporiidae,1
HE1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,7,0,0,7,0,0,0,0,0,0,GBR,-20.058,148.9005,YELLOW,Branching,Acroporiidae,1
HE2,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,6,0,0,6,0,0,0,0,0,0,GBR,-20.0536,148.899,YELLOW,Branching,Acroporiidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Branching,Acroporiidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Branching,Acroporiidae,0
HG2,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,3,0,0,3,0,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Branching,Acroporiidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,5,0,0,5,0,0,0,0,0,0,GBR,-20.0639,148.9455,GREEN,Branching,Acroporiidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Branching,Acroporiidae,0
HG5,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,4,0,0,4,0,0,0,0,0,0,GBR,-20.0688,148.9358,GREEN,Branching,Acroporiidae,0
HW1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.0404,148.881,GREEN,Branching,Acroporiidae,0
HW3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.0507,148.8785,GREEN,Branching,Acroporiidae,0
HY1,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.0642,148.9152,YELLOW,Branching,Acroporiidae,1
HY3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-20.0754,148.9014,YELLOW,Branching,Acroporiidae,1
W2,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.1748,148.9759,BLUE,Branching,Acroporiidae,1
W3,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.1892,148.984,BLUE,Branching,Acroporiidae,1
W4,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.2027,148.9914,BLUE,Branching,Acroporiidae,1
W8,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.185,148.982,BLUE,Branching,Acroporiidae,1
W9,2012,WH,Australia,SUMMER,HC,CN,ACClump,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.1817,148.9781,BLUE,Branching,Acroporiidae,1
Hardy Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACClump,Acropora,13,0,0,13,0,0,0,0,0,0,GBR,-19.7425,149.1826,Pontoon,Branching,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACClump,Acropora,15,0,0,15,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Acroporiidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,ACClump,Acropora,21,1,0,20,0,0,1,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Acroporiidae,1
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACCory,Acropora,59,0,2,57,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Tabular,Acroporiidae,0
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACCory,Acropora,32,0,0,32,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Tabular,Acroporiidae,0
Milln Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACCory,Acropora,8,0,0,8,0,0,0,0,0,0,GBR,-16.7298,146.2677,Control,Tabular,Acroporiidae,0
Moore Reef Sunlovers,2009,CAIRNS,Australia,WINTER,HC,BN,ACCory,Acropora,72,1,3,68,0,0,1,0,0,0,GBR,-16.8883,146.1922,Pontoon,Tabular,Acroporiidae,1
Norman Reef,2009,CAIRNS,Australia,WINTER,HC,BN,ACCory,Acropora,9,0,0,9,0,0,0,0,0,0,GBR,-16.4254,145.9914,Pontoon,Tabular,Acroporiidae,1
GK1,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,21,1,3,17,0,1,0,0,0,0,GBR,-23.1489,150.9745,BLUE,Tabular,Acroporiidae,1
GK2,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,5,1,0,4,0,0,0,1,0,0,GBR,-23.1535,150.9766,BLUE,Tabular,Acroporiidae,1
GK4,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,9,0,2,7,0,0,0,0,0,0,GBR,-23.1817,150.9915,BLUE,Tabular,Acroporiidae,1
GK7,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,12,0,4,8,0,0,0,0,0,0,GBR,-23.1911,150.9637,BLUE,Tabular,Acroporiidae,1
GK8,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,51,2,4,45,0,0,0,2,0,0,GBR,-23.176,150.9832,BLUE,Tabular,Acroporiidae,1
GK9,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,14,1,7,6,0,1,0,0,0,0,GBR,-23.1959,150.9367,GREEN,Tabular,Acroporiidae,0
H1,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,41,0,8,33,0,0,0,0,0,0,GBR,-23.1973,150.9731,GREEN,Tabular,Acroporiidae,0
H2,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,8,1,2,5,0,0,0,1,0,0,GBR,-23.2007,150.9732,GREEN,Tabular,Acroporiidae,0
H3,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,4,0,0,4,0,0,0,0,0,0,GBR,-23.201,150.9658,BLUE,Tabular,Acroporiidae,1
M1,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-23.1715,150.9236,GREEN,Tabular,Acroporiidae,0
MI2,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-23.1551,150.9075,BLUE,Tabular,Acroporiidae,1
NK3,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,5,0,4,1,0,0,0,0,0,0,GBR,-23.087,150.8922,BLUE,Tabular,Acroporiidae,1
NK5,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,8,1,2,5,0,1,0,0,0,0,GBR,-23.082175,150.9116083,GREEN,Tabular,Acroporiidae,0
NK8,2013,KEPPELS,Australia,FALL,HC,CR,ACCory,Acropora,5,0,0,5,0,0,0,0,0,0,GBR,-23.05151667,150.8864111,BLUE,Tabular,Acroporiidae,1
Agincourt 1,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACCory,Acropora,15,0,0,15,0,0,0,0,0,0,GBR,-16.0567,145.8667,Control,Tabular,Acroporiidae,0
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACCory,Acropora,69,0,4,65,0,0,0,0,0,0,GBR,-15.9701,145.8201,Control,Tabular,Acroporiidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACCory,Acropora,70,0,0,70,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Tabular,Acroporiidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,ACCory,Acropora,111,0,8,103,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Tabular,Acroporiidae,0
C1,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,4,2,0,2,0,0,0,2,0,0,GBR,-18.6786,146.5518,GREEN,Tabular,Acroporiidae,0
C2,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.6712,146.5496,GREEN,Tabular,Acroporiidae,0
C3,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,6,0,0,6,0,0,0,0,0,0,GBR,-18.6749,146.54399999999998,GREEN,Tabular,Acroporiidae,0
C4,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,2,0,1,1,0,0,0,0,0,0,GBR,-18.6536,146.5415,BLUE,Tabular,Acroporiidae,1
C6,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-18.6858,146.5607,BLUE,Tabular,Acroporiidae,1
OE3,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,3,0,0,3,0,0,0,0,0,0,GBR,-18.6256,146.503,GREEN,Tabular,Acroporiidae,0
OE4,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.6028,146.5016,GREEN,Tabular,Acroporiidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,4,0,1,3,0,0,0,0,0,0,GBR,-18.6026,146.4853,GREEN,Tabular,Acroporiidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Tabular,Acroporiidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Tabular,Acroporiidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,2,0,0,2,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Tabular,Acroporiidae,0
OS6,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-18.5592,146.4913,GREEN,Tabular,Acroporiidae,0
PE1,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-18.5925,146.4897,BLUE,Tabular,Acroporiidae,1
PE2,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,4,0,1,3,0,0,0,0,0,0,GBR,-18.5547,146.5009,BLUE,Tabular,Acroporiidae,1
PE3,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,5,0,1,4,0,0,0,0,0,0,GBR,-18.5547,146.5022,BLUE,Tabular,Acroporiidae,1
PE4,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.5505,146.5021,BLUE,Tabular,Acroporiidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,8,1,2,5,0,0,0,1,0,0,GBR,-18.5401,146.5011,BLUE,Tabular,Acroporiidae,1
PE6,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,1,0,1,0,0,0,0,0,0,0,GBR,-18.5381,146.4924,BLUE,Tabular,Acroporiidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,3,0,1,2,0,0,0,0,0,0,GBR,-18.5573,146.4867,BLUE,Tabular,Acroporiidae,1
PS5,2012,PALMS,Australia,SUMMER,HC,CH,ACCory,Acropora,4,0,1,3,0,0,0,0,0,0,GBR,-18.5379,146.4859,BLUE,Tabular,Acroporiidae,1
14 Veranus,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,46,4,5,37,1,0,0,3,0,0,Western Australia,-20.6285,115.5834,Low,Tabular,Acroporiidae,0
18 Southern Lowendale,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,20,0,3,17,0,0,0,0,0,0,Western Australia,-20.7861,115.5067,Moderate,Tabular,Acroporiidae,1
19 Wannich,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,277,12,30,235,0,0,2,10,0,0,Western Australia,-20.5097,115.4779,Low,Tabular,Acroporiidae,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,8,0,0,8,0,0,0,0,0,0,Western Australia,-20.9019,115.4623,Moderate,Tabular,Acroporiidae,1
28 East Dugong,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,2,0,0,2,0,0,0,0,0,0,Western Australia,-20.9077,115.4627,Moderate,Tabular,Acroporiidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,15,1,6,8,1,0,0,0,0,0,Western Australia,-20.8603,115.4916,High,Tabular,Acroporiidae,1
6 Balfort Point,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,59,1,22,36,0,0,0,1,0,0,Western Australia,-20.4051,115.5819,Low,Tabular,Acroporiidae,0
8 Stephenson's Point,2011,WA,Australia,SUMMER,HC,CG,ACCory,Acropora,57,12,21,24,0,0,0,12,0,0,Western Australia,-20.4659,115.5473,Low,Tabular,Acroporiidae,0
B1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,4,1,1,2,0,0,0,1,0,0,GBR,-20.1616,149.0205,GREEN,Tabular,Acroporiidae,0
B2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,4,0,1,3,0,0,0,0,0,0,GBR,-20.1818,149.0363,GREEN,Tabular,Acroporiidae,0
B3,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.1789,149.0409,GREEN,Tabular,Acroporiidae,0
B4,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.160999999999998,149.0396,GREEN,Tabular,Acroporiidae,0
B5,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.1548,149.0349,GREEN,Tabular,Acroporiidae,0
B6,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,12,1,1,10,0,0,0,1,0,0,GBR,-20.1558,149.0264,GREEN,Tabular,Acroporiidae,0
BL1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,18,0,1,17,0,0,0,0,0,0,GBR,-20.0781,148.8945,GREEN,Tabular,Acroporiidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,21,2,4,15,0,0,0,2,0,0,GBR,-20.0782,148.8903,GREEN,Tabular,Acroporiidae,0
D1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.1554,149.0715,YELLOW,Tabular,Acroporiidae,1
DU1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,1,0,0,1,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Tabular,Acroporiidae,0
DU2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,14,0,1,13,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Tabular,Acroporiidae,0
E1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,7,0,0,7,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Tabular,Acroporiidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,17,0,3,14,0,0,0,0,0,0,GBR,-20.1439,148.9461,BLUE,Tabular,Acroporiidae,1
HB2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,24,2,2,20,0,0,1,1,0,0,GBR,-20.1305,148.9461,BLUE,Tabular,Acroporiidae,1
HB3,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.0918,148.9516,BLUE,Tabular,Acroporiidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,9,0,0,9,0,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Tabular,Acroporiidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,0,0,0,0,0,0,0,0,0,0,GBR,-20.0702,148.9613,BLUE,Tabular,Acroporiidae,1
HB7,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,2,2,-1,1,0,0,1,1,0,0,GBR,-20.0922,148.9553,BLUE,Tabular,Acroporiidae,1
HE1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,17,1,1,15,0,1,0,0,0,0,GBR,-20.058,148.9005,YELLOW,Tabular,Acroporiidae,1
HE2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,19,4,4,11,0,1,0,3,0,0,GBR,-20.0536,148.899,YELLOW,Tabular,Acroporiidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,49,2,9,38,0,2,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Tabular,Acroporiidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,9,1,0,8,0,1,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Tabular,Acroporiidae,0
HG2,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,17,0,3,14,0,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Tabular,Acroporiidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,20,0,0,20,0,0,0,0,0,0,GBR,-20.0639,148.9455,GREEN,Tabular,Acroporiidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,6,1,1,4,1,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Tabular,Acroporiidae,0
HG5,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,35,2,7,26,0,2,0,0,0,0,GBR,-20.0688,148.9358,GREEN,Tabular,Acroporiidae,0
HG7,2012,WH,Australia,SUMMER,HC,CN,ACCory,Acropora,3,0,0,3,0,0,0,0,0,0,GBR,-20.0608,148.9617,GREEN,Tabular,Acroporiidae,0
