#SampleID	complex_robust_complex	complex_robust_outgroup	complex_robust_robust	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Actiniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Aiptasiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Actiniaria_Stichodactylidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Alcyoniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Tubiporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Alcyonacea_Xeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Corallimorpharia_Discosomatidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Helioporaceae_Helioporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Acroporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Agariciidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Astrocoeniidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Coscinaraeidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Dendrophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Diploastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Euphylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Fungiidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Lobophylliidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Merulinidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Montastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Mussidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Pocilloporidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Poritidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Psammocoridae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_Siderastreidae	taxonomy_string_to_family_Cnidaria_Anthozoa_Scleractinia_incertae sedis	taxonomy_string_to_family_Cnidaria_Anthozoa_Zoantharia_Sphenopidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Milleporidae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Anthoathecata_Stylasteridae	taxonomy_string_to_family_Cnidaria_Hydrozoa_Leptothecata_Aglaopheniidae	taxonomy_string_to_family_Cnidaria_Scyphozoa_Semaeostomeae_Ulmaridae	taxonomy_string_to_family_Ctenophora_Tentaculata_Lobata_Bolinopsidae	tissue_compartment_D	tissue_compartment_M	tissue_compartment_S	tissue_compartment_T	tissue_compartment_TS	binary_turf_contact_n	binary_turf_contact_y	ocean_area_Caribbean	ocean_area_Coral Sea	ocean_area_Eastern Indian	ocean_area_Eastern Pacific	ocean_area_Red Sea	ocean_area_South China Sea	ocean_area_Tasman Sea	ocean_area_Western Indian	temperature	depth	latitude	colony_width1	longitude
10895.E10.Acr.pali.3.20150627.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.2	-31.52135	25	159.0467333
10895.E10.Acr.pali.3.20150627.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.2	-31.52135	25	159.0467333
10895.E10.Alv.alli.1.20150628.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	20	3	-31.5461333	15	159.0614667
10895.E10.Alv.alli.1.20150628.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	20	3	-31.5461333	15	159.0614667
10895.E10.Alv.alli.1.20150628.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	20	3	-31.5461333	15	159.0614667
10895.E10.Alv.alli.2.20150628.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	13	159.0614667
10895.E10.Alv.alli.2.20150628.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	13	159.0614667
10895.E10.Alv.alli.2.20150628.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	13	159.0614667
10895.E10.Alv.alli.3.20150628.M	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	19	159.0614667
10895.E10.Alv.alli.3.20150628.S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	19	159.0614667
10895.E10.Alv.alli.3.20150628.T	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	20	3.2	-31.5461333	19	159.0614667
10895.E10.Cyp.micr.1.20150627.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.2	-31.52135	35	159.0467333
10895.E10.Cyp.micr.1.20150627.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.2	-31.52135	35	159.0467333
10895.E10.Cyp.micr.1.20150627.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.2	-31.52135	35	159.0467333
10895.E10.Cyp.sera.1.20150628.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	28	159.0467333
10895.E10.Cyp.sera.2.20150628.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Cyp.sera.2.20150628.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Cyp.sera.2.20150628.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Fav.abdi.1.20150629.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.5617667	20	159.07475
10895.E10.Fav.abdi.1.20150629.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.5617667	20	159.07475
10895.E10.Fav.abdi.1.20150629.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.5617667	20	159.07475
10895.E10.Mon.curt.1.20150629.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1	-31.5617667	38	159.07475
10895.E10.Mon.curt.1.20150629.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1	-31.5617667	38	159.07475
10895.E10.Mon.curt.2.20150629.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1	-31.5617667	16	159.07475
10895.E10.Mon.curt.2.20150629.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1	-31.5617667	16	159.07475
10895.E10.Mon.curt.2.20150629.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1	-31.5617667	16	159.07475
10895.E10.Poc.dami.1.20150628.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	50	159.0467333
10895.E10.Poc.dami.1.20150628.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	50	159.0467333
10895.E10.Poc.dami.1.20150628.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	50	159.0467333
10895.E10.Poc.dami.2.20150628.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	30	159.0467333
10895.E10.Poc.dami.2.20150628.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	30	159.0467333
10895.E10.Poc.dami.2.20150628.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	30	159.0467333
10895.E10.Por.hero.1.20150628.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.1.20150628.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.1.20150628.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.2.20150628.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.2.20150628.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.2.20150628.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	20	159.0467333
10895.E10.Por.hero.3.20150628.M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.52135	50	159.0467333
10895.E10.Por.hero.3.20150628.S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.52135	50	159.0467333
10895.E10.Por.hero.3.20150628.T	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	0.8	-31.52135	50	159.0467333
10895.E10.Ser.cali.1.20150627.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	31	159.0467333
10895.E10.Ser.cali.1.20150627.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	31	159.0467333
10895.E10.Ser.cali.1.20150627.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	31	159.0467333
10895.E10.Ser.cali.2.20150627.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	15	159.0467333
10895.E10.Ser.cali.2.20150627.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	15	159.0467333
10895.E10.Ser.cali.2.20150627.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.3	-31.52135	15	159.0467333
10895.E10.Ser.cali.3.20150627.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	1.1	-31.52135	25	159.0467333
10895.E10.Ser.cali.3.20150627.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	1.1	-31.52135	25	159.0467333
10895.E10.Ser.cali.3.20150627.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	1.1	-31.52135	25	159.0467333
10895.E10.Sty.pist.1.20150628.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	20	159.0467333
10895.E10.Sty.pist.1.20150628.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	20	159.0467333
10895.E10.Sty.pist.1.20150628.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	21	0.7	-31.52135	20	159.0467333
10895.E11.10.Poc.dami.1.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	14	-79.0547583
10895.E11.10.Poc.dami.1.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	14	-79.0547583
10895.E11.10.Poc.dami.1.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	14	-79.0547583
10895.E11.10.Poc.dami.2.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.2.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.2.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.3.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.3.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.3.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	17	-79.0547583
10895.E11.10.Poc.dami.4.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	19	-79.0547583
10895.E11.10.Poc.dami.4.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	19	-79.0547583
10895.E11.10.Poc.dami.4.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	19	-79.0547583
10895.E11.10.Poc.eleg.1.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.6	8.6274667	60	-79.0547583
10895.E11.10.Poc.eleg.1.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.6	8.6274667	60	-79.0547583
10895.E11.10.Poc.eleg.1.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.6	8.6274667	60	-79.0547583
10895.E11.10.Poc.eleg.2.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	4.1	8.6274667	27	-79.0547583
10895.E11.10.Poc.eleg.2.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	4.1	8.6274667	27	-79.0547583
10895.E11.10.Poc.eleg.2.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	4.1	8.6274667	27	-79.0547583
10895.E11.10.Poc.eleg.3.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	4.3	8.6274667	30	-79.0547583
10895.E11.10.Poc.eleg.3.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	4.3	8.6274667	30	-79.0547583
10895.E11.10.Poc.eleg.4.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	4.5	8.6274667	42	-79.0547583
10895.E11.10.Poc.eleg.4.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	4.5	8.6274667	42	-79.0547583
10895.E11.10.Poc.eleg.4.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	4.5	8.6274667	42	-79.0547583
10895.E11.10.Poc.eleg.5.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	29	5.7	8.6274667	40	-79.0547583
10895.E11.10.Poc.eleg.5.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	29	5.7	8.6274667	40	-79.0547583
10895.E11.10.Poc.eleg.5.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	29	5.7	8.6274667	40	-79.0547583
10895.E11.11.Psa.stel.1.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	28	3.8	8.6274667	4	-79.0547583
10895.E11.11.Psa.stel.1.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	28	3.8	8.6274667	4	-79.0547583
10895.E11.11.Psa.stel.1.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	28	3.8	8.6274667	4	-79.0547583
10895.E11.11.Psa.stel.2.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.11.Psa.stel.2.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.11.Psa.stel.2.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	10	-79.0547583
10895.E11.11.Psa.stel.3.20150502.M	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	2	-79.0547583
10895.E11.11.Psa.stel.3.20150502.S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	2	-79.0547583
10895.E11.11.Psa.stel.3.20150502.T	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	28	3.8	8.6274667	2	-79.0547583
